t,ax,ay,az
1708857850487549,-0.89502,-0.589355,0.0437012
1708857850491494,-0.89502,-0.589355,0.0461426
1708857850495425,-0.840332,-0.509766,0.0461426
1708857850499376,-0.825439,-0.406738,0.0632324
1708857850503315,-0.825439,-0.406738,0.065918
1708857850507335,-0.804932,-0.29834,0.065918
1708857850511276,-0.891357,-0.568604,0.0834961
1708857850515217,-0.891357,-0.568604,0.0737305
1708857850519190,-0.880371,-0.521484,0.0737305
1708857850523107,-0.817627,-0.377686,0.0664062
1708857850527047,-0.817627,-0.377686,0.09375
1708857850530966,-0.840332,-0.336914,0.03125
1708857850534907,-0.828613,-0.508545,0.109375
1708857850538852,-0.891113,-0.508545,0.0656738
1708857850542800,-0.83252,-0.529297,0.128174
1708857850546747,-0.872559,-0.36792,0.0380859
1708857850550736,-0.872559,-0.36792,0.0380859
1708857850554670,-0.880615,-0.406738,-0.00341797
1708857850558608,-0.876709,-0.44873,0.131104
1708857850562532,-0.876709,-0.44873,0.131104
1708857850566512,-0.845215,-0.499512,0.128418
1708857850570404,-0.845215,-0.406982,-0.00756836
1708857850574356,-0.906982,-0.406982,-0.00756836
1708857850578294,-0.883789,-0.414307,0.0285645
1708857850582230,-0.883789,-0.351074,0.116699
1708857850586172,-0.855225,-0.351074,0.116699
1708857850590123,-0.894043,-0.509277,0.100342
1708857850594087,-0.894043,-0.419678,0.0290527
1708857850597999,-0.901367,-0.419678,0.0290527
1708857850601945,-0.896729,-0.395264,0.0490723
1708857850605908,-0.896729,-0.394287,0.131104
1708857850609816,-0.840088,-0.269287,0.131104
1708857850613758,-0.914795,-0.508545,0.0949707
1708857850617777,-0.914795,-0.549072,0.0495606
1708857850621713,-0.911865,-0.424072,0.0495606
1708857850625640,-0.868408,-0.316895,0.0703125
1708857850629573,-0.868408,-0.373047,0.134277
1708857850633524,-0.853027,-0.248047,0.134277
1708857850637466,-0.935059,-0.482178,0.078125
1708857850641403,-0.935059,-0.482178,0.0466309
1708857850645378,-0.890137,-0.406982,0.0466309
1708857850649292,-0.883301,-0.307373,0.032959
1708857850653228,-0.883301,-0.307373,0.103516
1708857850657169,-0.855469,-0.254883,0.103516
1708857850661112,-0.935791,-0.473633,0.0686035
1708857850665043,-0.935791,-0.473633,0.0317383
1708857850668985,-0.91748,-0.392578,0.0317383
1708857850672918,-0.885742,-0.282471,0.0341797
1708857850676873,-0.885742,-0.282471,0.0241699
1708857850680817,-0.887207,-0.259277,0.0866699
1708857850684753,-0.922607,-0.400879,0.124268
1708857850688702,-0.922607,-0.400879,0.119385
1708857850692648,-0.915771,-0.394775,0.0568848
1708857850696575,-0.924316,-0.0812988,0.0124512
1708857850700535,-1.11182,-0.0812988,0.0417481
1708857850704484,-0.88916,0.387695,-0.083252
1708857850708414,-0.894775,0.107666,-0.15918
1708857850712370,-1.14478,0.107666,-0.15918
1708857850716333,0.0236816,0.371826,0.687988
1708857850720236,0.0236816,-1.20605,-0.0749512
1708857850724185,-1.34058,-1.20605,-0.0749512
1708857850728173,-1.21582,-1.56616,-0.240723
1708857850732090,-1.21582,-0.44751,0.608398
1708857850736052,-0.615967,-0.44751,0.608398
1708857850739992,-1.08398,-0.0134277,-0.0634766
1708857850743930,-1.08398,-0.251465,0.238525
1708857850747873,-0.689453,-0.251465,0.238525
1708857850751814,-1.00928,-0.489746,-0.0837402
1708857850755733,-1.00928,-0.530273,-0.111328
1708857850759659,-1.07178,-0.530273,-0.111328
1708857850763613,-0.848877,-0.399658,0.188477
1708857850767576,-0.848877,-0.418213,-0.159424
1708857850771555,-0.947998,0.0192871,-0.159424
1708857850775457,-0.841309,-0.137695,0.103027
1708857850779408,-0.841309,-0.177734,-0.0810547
1708857850783366,-1.00391,-0.365234,-0.0810547
1708857850787281,-0.974121,-0.535156,0.12207
1708857850791229,-0.974121,-0.535156,0.126953
1708857850795173,-0.890137,-0.132568,0.126953
1708857850799072,-0.893311,-0.00024414,0.0617676
1708857850803015,-0.893311,-0.00024414,0.282715
1708857850806958,-0.894287,-0.122803,0.282715
1708857850810923,-1.01855,-0.397217,0.106445
1708857850814819,-1.01855,-0.397217,0.2229
1708857850818774,-0.885254,-0.181641,0.2229
1708857850822677,-0.989258,0.0141602,-0.00415039
1708857850826607,-0.989258,0.0141602,-0.0319824
1708857850830557,-0.860596,-0.050293,0.155518
1708857850834504,-0.86084,-0.236816,0.0864258
1708857850838520,-0.98584,-0.236816,0.0749512
1708857850842460,-0.973633,-0.166748,-0.0500488
1708857850846403,-0.9729,-0.0390625,-0.0170898
1708857850850327,-0.9104,-0.0390625,-0.0249023
1708857850854290,-1.0022,-0.0969238,-0.0874023
1708857850858182,-1.03223,-0.190186,0.13208
1708857850862122,-0.907227,-0.190186,0.13208
1708857850866078,-0.978027,-0.202393,-0.0236816
1708857850870014,-0.960693,-0.160889,0.0151367
1708857850873960,-0.960693,-0.160889,0.0151367
1708857850877895,-0.941895,-0.104736,0.12207
1708857850881863,-0.941895,-0.16333,0.198242
1708857850885769,-0.941406,-0.16333,0.198242
1708857850889727,-0.946289,-0.286865,0.199463
1708857850893687,-0.946289,-0.145508,0.0561523
1708857850897594,-0.99585,-0.145508,0.0561523
1708857850901538,-0.921387,-0.181396,0.170654
1708857850905481,-0.921387,-0.0759277,0.140869
1708857850909426,-0.942871,-0.0759277,0.140869
1708857850913372,-0.977539,-0.341553,0.0725098
1708857850917344,-0.977539,-0.348633,0.00878906
1708857850921267,-0.964844,-0.161133,0.00878906
1708857850925183,-0.948975,-0.121582,0.00561523
1708857850929151,-0.948975,-0.0825195,0.0629883
1708857850933091,-0.931885,-0.14502,0.0629883
1708857850937058,-1.01343,-0.31543,-0.0678711
1708857850940999,-1.01343,-0.356934,-0.0383301
1708857850944916,-0.945801,-0.169434,-0.0383301
1708857850948927,-0.958496,-0.0700684,0.0180664
1708857850952862,-0.958496,-0.0700684,0.170654
1708857850956832,-0.933105,-0.137451,0.170654
1708857850960740,-0.969238,-0.236328,0.120605
1708857850964679,-0.969238,-0.236328,0.0390625
1708857850968614,-0.984131,-0.190186,0.0390625
1708857850972566,-0.94458,-0.117432,0.149902
1708857850976492,-0.94458,-0.117432,0.224365
1708857850980433,-0.935059,-0.0744629,0.224365
1708857850984367,-0.94458,-0.134033,0.188965
1708857850988298,-0.94458,-0.134033,0.208496
1708857850992282,-0.991455,-0.220947,0.0209961
1708857850996225,-0.958252,-0.0834961,0.0288086
1708857851000151,-0.958252,-0.0834961,0.0297852
1708857851004075,-0.930176,-0.00732422,0.0922852
1708857851008036,-0.894775,-0.0585938,0.0649414
1708857851012009,-0.957275,-0.0585938,0.064209
1708857851015945,-0.981201,-0.223633,-0.060791
1708857851019844,-0.993164,-0.110352,-0.0776367
1708857851023792,-0.993164,-0.110352,-0.0776367
1708857851027735,-0.953369,0.0285645,0.0629883
1708857851031691,-0.953369,-0.00830078,0.117188
1708857851035632,-0.936523,-0.00830078,0.117188
1708857851039572,-0.974365,-0.17041,0.034668
1708857851043478,-0.974365,-0.0947266,0.0400391
1708857851047424,-0.990723,-0.0947266,0.0400391
1708857851051359,-0.970215,-0.0170898,0.173828
1708857851055309,-0.970215,0.0686035,0.238037
1708857851059285,-0.919922,0.0686035,0.238037
1708857851063264,-1.00269,-0.166016,0.0957031
1708857851067191,-1.00269,-0.148926,0.0754395
1708857851071109,-0.966309,-0.0239258,0.0754395
1708857851075042,-0.952637,0.026123,0.141113
1708857851078976,-0.952637,0.0439453,0.145508
1708857851082952,-0.94873,0.0439453,0.145508
1708857851086861,-0.993164,-0.102783,-0.00878906
1708857851090870,-0.993164,-0.123779,-0.0817871
1708857851094850,-0.995361,0.0012207,-0.0817871
1708857851098783,-0.936035,0.0812988,0.0380859
1708857851102724,-0.936035,0.104492,0.0793457
1708857851106683,-0.970947,0.0419922,0.0793457
1708857851110625,-0.992188,-0.0837402,-0.00146484
1708857851114549,-0.992188,-0.0837402,-0.0524902
1708857851118451,-0.970947,0.0424805,-0.0524902
1708857851122393,-0.962402,0.0688477,0.104248
1708857851126350,-0.962402,0.0688477,0.197754
1708857851130279,-0.95752,0.064209,0.197754
1708857851134232,-0.965088,-0.0249023,0.143066
1708857851138159,-0.965088,-0.0249023,0.0520019
1708857851142102,-0.978271,0.0319824,0.0520019
1708857851146011,-0.962646,0.060791,0.143066
1708857851149938,-0.962646,0.060791,0.166016
1708857851153877,-0.943604,0.0341797,0.228516
1708857851157816,-0.953613,0.088623,0.102539
1708857851161759,-0.953613,0.088623,0.0930176
1708857851165695,-0.996094,-0.032959,-0.0319824
1708857851169666,-0.977295,-0.00439453,0.0136719
1708857851173564,-0.977295,-0.00439453,0.0136719
1708857851177507,-0.932861,0.151123,0.0964355
1708857851181418,-0.901123,0.132324,0.0305176
1708857851185337,-0.963623,0.132324,0.0305176
1708857851189313,-0.990967,-0.0737305,-0.0795898
1708857851193258,-0.990967,0.0158691,-0.0175781
1708857851197216,-0.97998,0.0158691,-0.0175781
1708857851201220,-0.950684,0.130127,0.13501
1708857851205159,-0.950684,0.161133,0.156982
1708857851209121,-0.946777,0.161133,0.156982
1708857851213059,-0.999023,-0.112793,0.0327148
1708857851216964,-0.999023,0.0649414,0.0722656
1708857851220936,-0.974854,0.0649414,0.0722656
1708857851224835,-0.955566,0.119141,0.221436
1708857851228779,-0.955566,0.0632324,0.218994
1708857851232713,-0.943359,0.125732,0.218994
1708857851236645,-0.982666,-0.00683594,0.0541992
1708857851240591,-0.982666,-0.0583496,0.00073242
1708857851244518,-0.977295,0.0666504,0.00073242
1708857851248424,-0.939941,0.148193,0.124023
1708857851252355,-0.939941,0.148193,0.111328
1708857851256294,-0.957764,0.181641,0.111328
1708857851260236,-0.991943,0.0476074,-0.0466309
1708857851264179,-0.991943,0.0476074,-0.0856934
1708857851268131,-0.980469,0.0925293,-0.0856934
1708857851272078,-0.94165,0.117676,0.0598144
1708857851276009,-0.94165,0.117676,0.111816
1708857851279976,-0.963135,0.17334,0.111816
1708857851283889,-0.965576,0.17749,0.0256348
1708857851287827,-0.965576,0.17749,0.0107422
1708857851291755,-0.974609,0.027832,0.0107422
1708857851295699,-0.954346,0.0927734,0.148926
1708857851299633,-0.954346,0.0927734,0.161621
1708857851303567,-0.940918,0.165771,0.224121
1708857851307508,-0.94751,0.275391,0.123291
1708857851311507,-0.94751,0.275391,0.109375
1708857851315441,-0.978516,0.0236816,0.046875
1708857851319363,-0.946045,0.0522461,0.124512
1708857851323299,-0.946045,0.0522461,0.124512
1708857851327239,-0.918945,0.24292,0.166016
1708857851331203,-0.911377,0.301758,0.064209
1708857851335142,-0.973877,0.301758,0.064209
1708857851339058,-0.962402,0.0354004,-0.0412598
1708857851342995,-0.962402,0.107178,-0.0253906
1708857851346919,-0.959473,0.107178,-0.0253906
1708857851350857,-0.942139,0.252441,0.065918
1708857851354786,-0.942139,0.266602,0.0686035
1708857851358721,-0.955566,0.266602,0.0686035
1708857851362681,-0.965088,0.0654297,-0.0227051
1708857851366622,-0.965088,0.0883789,0.00830078
1708857851370563,-0.956299,0.150879,0.00830078
1708857851374504,-0.947998,0.255615,0.161621
1708857851378451,-0.947998,0.260986,0.194092
1708857851382393,-0.928711,0.260986,0.194092
1708857851386345,-0.951904,0.159424,0.0727539
1708857851390288,-0.951904,0.149902,0.0666504
1708857851394213,-0.959961,0.212402,0.0666504
1708857851398156,-0.940918,0.28418,0.171631
1708857851402093,-0.940918,0.28418,0.21582
1708857851406029,-0.91626,0.23291,0.21582
1708857851409964,-0.951172,0.254639,0.012207
1708857851413916,-0.951172,0.254639,-0.0332031
1708857851417861,-0.973877,0.23584,-0.0332031
1708857851421861,-0.907959,0.256348,0.0895996
1708857851425816,-0.907959,0.256348,0.0866699
1708857851429754,-0.92749,0.286865,0.0866699
1708857851433689,-0.966309,0.289062,-0.0368652
1708857851437640,-0.966309,0.289062,-0.0500488
1708857851441575,-0.946045,0.239014,-0.0500488
1708857851445508,-0.924561,0.251465,0.0805664
1708857851449435,-0.924561,0.251465,0.074707
1708857851453382,-0.930664,0.27417,0.137207
1708857851457319,-0.877441,0.393799,0.0839844
1708857851461263,-0.939941,0.393799,0.0639648
1708857851465216,-0.936768,0.155762,0.0639648
1708857851469156,-0.892578,0.250977,0.142334
1708857851473093,-0.892578,0.250977,0.182129
1708857851477080,-0.942139,0.337646,0.182129
1708857851480986,-0.985596,0.401123,0.150635
1708857851484892,-0.923096,0.401123,0.150635
1708857851488856,-0.912842,0.169922,0.079834
1708857851492786,-0.912842,0.238281,0.0273438
1708857851496719,-0.946777,0.238281,0.0273438
1708857851500658,-0.920654,0.41748,0.0654297
1708857851504589,-0.920654,0.412354,0.0964355
1708857851508529,-0.932373,0.412354,0.0964355
1708857851512451,-0.914062,0.135742,0.00756836
1708857851516381,-0.914062,0.291016,-0.0761719
1708857851520317,-0.94458,0.291016,-0.0761719
1708857851524284,-0.919434,0.421631,0.0554199
1708857851528207,-0.919434,0.396729,0.130859
1708857851532206,-0.916748,0.334229,0.130859
1708857851536163,-0.895752,0.224121,0.048584
1708857851540087,-0.895752,0.236084,0.0117188
1708857851544045,-0.944092,0.298584,0.0117188
1708857851547976,-0.90918,0.362549,0.154053
1708857851551921,-0.90918,0.313965,0.236328
1708857851555881,-0.875,0.313965,0.236328
1708857851559809,-0.923584,0.344727,0.0737305
1708857851563743,-0.923584,0.344727,0.0539551
1708857851567665,-0.925537,0.291016,0.0539551
1708857851571603,-0.878662,0.304932,0.146729
1708857851575544,-0.878662,0.304932,0.13916
1708857851579471,-0.911621,0.36084,0.13916
1708857851583402,-0.928223,0.432861,0.017334
1708857851587367,-0.928223,0.432861,-0.0363769
1708857851591277,-0.912109,0.245605,-0.0363769
1708857851595244,-0.891357,0.297119,0.0246582
1708857851599142,-0.891357,0.297119,0.00512695
1708857851603116,-0.923584,0.40918,0.067627
1708857851607069,-0.898193,0.511719,0.0561523
1708857851611002,-0.898193,0.511719,0.0283203
1708857851614904,-0.884766,0.221924,0.0283203
1708857851618834,-0.876953,0.279541,0.0385742
1708857851622793,-0.876953,0.279541,0.0385742
1708857851626721,-0.902832,0.459717,0.103271
1708857851630641,-0.881836,0.529297,0.217773
1708857851634594,-0.881836,0.529297,0.217773
1708857851638532,-0.851074,0.306885,0.142822
1708857851642529,-0.851074,0.325195,0.0305176
1708857851646460,-0.910156,0.325195,0.0305176
1708857851650389,-0.870605,0.524902,0.101318
1708857851654318,-0.870605,0.507812,0.193115
1708857851658266,-0.890137,0.507812,0.193115
1708857851662191,-0.849609,0.379883,0.102539
1708857851666127,-0.849609,0.370117,-0.0637207
1708857851670066,-0.916504,0.370117,-0.0637207
1708857851674004,-0.869873,0.467773,0.0280762
1708857851677953,-0.869873,0.494385,0.117188
1708857851681910,-0.861328,0.431885,0.117188
1708857851685856,-0.883789,0.42749,0.0241699
1708857851689782,-0.883789,0.41333,-0.0380859
1708857851693759,-0.891357,0.35083,-0.0380859
1708857851697656,-0.903076,0.770752,-0.0249023
1708857851701644,-0.903076,0.775635,0.176514
1708857851705571,-0.498779,0.0256348,0.176514
1708857851709479,-1.3894,1.84985,-0.318359
1708857851713401,-1.3894,1.84985,0.299072
1708857851717338,-0.979004,0.786621,0.299072
1708857851721282,-0.39624,-1.06445,0.442139
1708857851725192,-0.39624,-1.06445,-0.165283
1708857851729150,-0.951904,0.289062,-0.165283
1708857851733067,-0.946533,1.12256,-0.0773926
1708857851737001,-0.946533,1.12256,-0.116943
1708857851740944,-0.910889,0.442139,0.195557
1708857851744875,-0.696533,0.54248,0.429443
1708857851748846,-0.696533,0.54248,0.391602
1708857851752824,-0.921143,0.254639,-0.170898
1708857851756758,-0.912354,0.446533,-0.189697
1708857851760730,-0.849854,0.446533,-0.244629
1708857851764664,-0.833008,0.496582,0.192871
1708857851768584,-0.855469,0.535156,0.183594
1708857851772547,-0.917969,0.535156,0.183594
1708857851776500,-0.754883,0.499023,0.14209
1708857851780413,-0.7854,0.476562,-0.233643
1708857851784369,-0.9729,0.476562,-0.233643
1708857851788307,-0.763916,0.338379,0.065918
1708857851792253,-0.763916,0.52124,0.265137
1708857851796146,-0.787109,0.52124,0.265137
1708857851800090,-0.885254,0.64624,0.118164
1708857851804015,-0.885254,0.611572,0.0834961
1708857851807956,-0.795166,0.611572,0.0834961
1708857851811886,-0.876465,0.387207,-0.0500488
1708857851815841,-0.876465,0.522217,0.176025
1708857851819788,-0.741943,0.522217,0.176025
1708857851823702,-0.818848,0.61499,0.218994
1708857851827641,-0.818848,0.592773,0.0556641
1708857851831585,-0.844482,0.655273,0.0556641
1708857851835525,-0.803955,0.517578,-0.0388184
1708857851839458,-0.803955,0.520264,-0.0200195
1708857851843382,-0.850098,0.457764,-0.0200195
1708857851847321,-0.717285,0.643799,0.217529
1708857851851281,-0.717285,0.643799,0.0788574
1708857851855252,-0.848145,0.575684,0.0788574
1708857851859170,-0.814209,0.638672,-0.0942383
1708857851863218,-0.814209,0.638672,0.0100098
1708857851867100,-0.809326,0.477295,0.0100098
1708857851871053,-0.767334,0.527588,0.178223
1708857851874997,-0.767334,0.527588,0.187012
1708857851878951,-0.773682,0.61499,0.187012
1708857851882881,-0.848633,0.702881,-0.020752
1708857851886824,-0.848633,0.702881,0.0627441
1708857851890758,-0.7854,0.476807,0.0627441
1708857851894682,-0.753662,0.480713,0.200195
1708857851898613,-0.753662,0.480713,0.216064
1708857851902549,-0.778076,0.63916,0.153564
1708857851906482,-0.763428,0.768311,0.0515137
1708857851910409,-0.825928,0.768311,0.0581055
1708857851914350,-0.756592,0.418701,0.0581055
1708857851918291,-0.762695,0.520996,0.0424805
1708857851922217,-0.762695,0.520996,0.0424805
1708857851926197,-0.798584,0.670654,0.0573731
1708857851930109,-0.798096,0.740234,0.0983887
1708857851934064,-0.798096,0.740234,0.0983887
1708857851937978,-0.73291,0.460449,0.0600586
1708857851941916,-0.73291,0.518311,-0.0585938
1708857851945844,-0.802246,0.518311,-0.0585938
1708857851949795,-0.785889,0.70459,0.0371094
1708857851953743,-0.785889,0.684082,0.206055
1708857851957739,-0.753662,0.684082,0.206055
1708857851961715,-0.717285,0.534912,0.12207
1708857851965652,-0.717285,0.566162,-0.0146484
1708857851969580,-0.784912,0.566162,-0.0146484
1708857851973544,-0.773682,0.667236,0.064209
1708857851977471,-0.773682,0.650146,0.235596
1708857851981434,-0.716309,0.650146,0.235596
1708857851985345,-0.734375,0.694336,0.115967
1708857851989273,-0.734375,0.696289,0.0195312
1708857851993207,-0.769287,0.508789,0.0195312
1708857851997137,-0.700928,0.657471,0.0637207
1708857852001077,-0.700928,0.657715,0.0771484
1708857852005014,-0.775635,0.657715,0.0771484
1708857852008957,-0.743164,0.817627,0.0678711
1708857852012889,-0.743164,0.817627,0.0476074
1708857852016807,-0.731934,0.515625,0.0476074
1708857852020739,-0.696533,0.600342,0.0527344
1708857852024677,-0.696533,0.600342,0.00024414
1708857852028582,-0.754395,0.653809,0.00024414
1708857852032535,-0.73877,0.789551,0.0803223
1708857852036475,-0.73877,0.789551,0.10498
1708857852040421,-0.663574,0.519043,0.16748
1708857852044344,-0.731201,0.558105,0.0839844
1708857852048264,-0.731201,0.558105,0.107422
1708857852052217,-0.738037,0.697754,0.0449219
1708857852056172,-0.69043,0.808594,0.10791
1708857852060106,-0.75293,0.808594,0.0793457
1708857852064034,-0.650879,0.522461,0.204346
1708857852068053,-0.64502,0.572998,0.0822754
1708857852071985,-0.70752,0.572998,0.0737305
1708857852075903,-0.705811,0.752441,0.0112305
1708857852079854,-0.689453,0.801025,0.0571289
1708857852083768,-0.751953,0.801025,0.0571289
1708857852087695,-0.644531,0.633301,0.136719
1708857852091626,-0.644531,0.638184,0.0222168
1708857852095547,-0.724121,0.638184,0.0222168
1708857852099492,-0.689941,0.750488,0.0119629
1708857852103434,-0.689941,0.799805,0.0454102
1708857852107367,-0.708008,0.799805,0.0454102
1708857852111290,-0.634766,0.708008,0.0891113
1708857852115254,-0.634766,0.695312,0.0810547
1708857852119163,-0.67627,0.632812,0.0810547
1708857852123085,-0.651611,0.805908,0.0898438
1708857852127022,-0.651611,0.775635,0.10498
1708857852130957,-0.695312,0.775635,0.10498
1708857852134907,-0.652832,0.798096,0.0895996
1708857852138841,-0.652832,0.75,0.128662
1708857852142733,-0.634766,0.5625,0.128662
1708857852146705,-0.635986,0.739746,0.12085
1708857852150627,-0.635986,0.739746,0.0888672
1708857852154569,-0.692871,0.766602,0.0888672
1708857852158516,-0.679443,0.91626,0.0219727
1708857852162515,-0.679443,0.91626,0.0822754
1708857852166404,-0.658447,0.534668,0.0822754
1708857852170348,-0.604492,0.748779,0.092041
1708857852174294,-0.604492,0.748779,0.0249023
1708857852178295,-0.675293,0.717773,0.0249023
1708857852182216,-0.667969,0.936035,0.0124512
1708857852186174,-0.667969,0.936035,0.0390625
1708857852190082,-0.592773,0.592041,0.101562
1708857852194011,-0.592041,0.693359,0.0930176
1708857852197942,-0.592041,0.693359,0.118896
1708857852201873,-0.634033,0.762695,0.0563965
1708857852205851,-0.654297,0.886963,0.0895996
1708857852209797,-0.654297,0.886963,0.0922852
1708857852213736,-0.566406,0.621338,0.154785
1708857852217690,-0.578369,0.709229,0.0925293
1708857852221609,-0.640869,0.709229,0.0925293
1708857852225596,-0.608643,0.849121,0.083252
1708857852229504,-0.608643,0.881836,0.0961914
1708857852233450,-0.658936,0.881836,0.0961914
1708857852237378,-0.557861,0.680908,0.113525
1708857852241337,-0.557861,0.685303,0.0363769
1708857852245243,-0.634766,0.685303,0.0363769
1708857852249186,-0.577148,0.894531,0.0417481
1708857852253121,-0.577148,0.864258,0.0761719
1708857852257084,-0.637939,0.864258,0.0761719
1708857852261006,-0.521973,0.754395,0.0693359
1708857852264944,-0.521973,0.790039,0.0129394
1708857852268871,-0.655273,0.665039,0.0129394
1708857852272809,-0.551514,0.936768,0.0991211
1708857852276739,-0.551514,0.906982,0.0852051
1708857852280672,-0.630127,0.844482,0.0852051
1708857852284620,-0.558105,0.83667,0.101562
1708857852288606,-0.558105,0.817871,0.104248
1708857852292553,-0.556885,0.630371,0.104248
1708857852296485,-0.564697,0.87085,0.115234
1708857852300428,-0.564697,0.87085,0.105957
1708857852304365,-0.587158,0.837891,0.105957
1708857852308305,-0.57666,0.953857,0.0581055
1708857852312237,-0.57666,0.953857,0.116943
1708857852316181,-0.552734,0.566406,0.116943
1708857852320129,-0.551025,0.873535,0.0725098
1708857852324065,-0.551025,0.873535,0.0334473
1708857852327972,-0.579346,0.825195,0.0334473
1708857852331905,-0.574707,0.972412,0.0256348
1708857852335831,-0.574707,0.972412,0.0449219
1708857852339789,-0.482178,0.63916,0.107422
1708857852343698,-0.467285,0.802002,0.0561523
1708857852347628,-0.529785,0.802002,0.0185547
1708857852351588,-0.568848,0.895996,0.0185547
1708857852355521,-0.58252,0.96875,0.0952148
1708857852359444,-0.58252,0.96875,0.0952148
1708857852363368,-0.462402,0.657471,0.152832
1708857852367303,-0.496826,0.737061,0.0761719
1708857852371251,-0.559326,0.737061,0.0761719
1708857852375186,-0.522949,0.938965,0.0649414
1708857852379133,-0.522949,0.898926,0.121338
1708857852383099,-0.557617,0.898926,0.121338
1708857852387039,-0.47998,0.781738,0.140137
1708857852390965,-0.47998,0.665039,0.0761719
1708857852394908,-0.54541,0.665039,0.0761719
1708857852398903,-0.51123,0.971436,0.0600586
1708857852402829,-0.51123,0.908447,0.0532227
1708857852406785,-0.554932,0.908447,0.0532227
1708857852410684,-0.464844,0.931152,0.0422363
1708857852414648,-0.464844,0.892578,0.0637207
1708857852418555,-0.461182,0.642578,0.0637207
1708857852422523,-0.458496,0.922119,0.0893555
1708857852426445,-0.458496,0.897705,0.0476074
1708857852430374,-0.519287,0.897705,0.0476074
1708857852434298,-0.508545,1.03174,0.0270996
1708857852438223,-0.508545,1.02368,0.107666
1708857852442154,-0.452393,0.711182,0.107666
1708857852446096,-0.456787,0.853271,0.128418
1708857852450041,-0.456787,0.853271,0.109131
1708857852453964,-0.442627,0.832031,0.109131
1708857852457901,-0.485596,1.00562,0.0441894
1708857852461820,-0.485596,1.00562,0.133545
1708857852465777,-0.394775,0.649902,0.133545
1708857852469720,-0.479736,0.84082,0.0847168
1708857852473641,-0.479736,0.84082,0.083252
1708857852477575,-0.467041,0.96875,0.083252
1708857852481490,-0.449707,1.01953,0.0246582
1708857852485420,-0.512207,1.01953,0.0439453
1708857852489350,-0.386963,0.752686,0.106445
1708857852493281,-0.378418,0.842773,0.0471191
1708857852497227,-0.440918,0.842773,0.0446777
1708857852501169,-0.423828,0.980957,0.0446777
1708857852505096,-0.390137,1.05127,0.0905762
1708857852509095,-0.452637,1.05127,0.0905762
1708857852513034,-0.375977,0.765869,0.125488
1708857852517015,-0.375977,0.885498,0.0534668
1708857852520980,-0.457764,0.885498,0.0534668
1708857852524873,-0.425781,1.03516,0.0861816
1708857852528802,-0.425781,1.00562,0.130371
1708857852532712,-0.442871,1.00562,0.130371
1708857852536645,-0.379395,0.79248,0.132812
1708857852540584,-0.379395,0.769775,0.076416
1708857852544539,-0.444092,0.769775,0.076416
1708857852548470,-0.400146,1.06567,0.0593262
1708857852552386,-0.400146,1.07642,0.083252
1708857852556314,-0.427734,0.951416,0.083252
1708857852560257,-0.359131,0.916992,0.0639648
1708857852564205,-0.359131,0.918457,0.0625
1708857852568095,-0.400391,0.730957,0.0625
1708857852572022,-0.380859,1.02856,0.0625
1708857852575949,-0.380859,1.02856,0.0473633
1708857852579874,-0.406982,0.931885,0.0473633
